기간	자치구	행정동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상
2019.3/4	마포구	공덕동	계	40,603	1,332	1,138	1,080	1,609	2,866	3,949	3,569	3,373	2,744	3,413	3,493	3,463	2,679	1,742	1,523	1,239	869	323	122	38	39
2019.3/4	마포구	공덕동	한국인	39,863	1,306	1,117	1,065	1,603	2,825	3,884	3,477	3,263	2,672	3,358	3,401	3,381	2,646	1,724	1,514	1,239	868	322	121	38	39
2019.3/4	마포구	공덕동	외국인	740	26	21	15	6	41	65	92	110	72	55	92	82	33	18	9	-	1	1	1	-	-
2019.3/4	마포구	아현동	계	25,391	1,587	1,130	777	882	1,378	1,864	2,478	2,916	2,072	1,946	1,923	1,959	1,542	917	663	617	405	190	74	23	48
2019.3/4	마포구	아현동	한국인	24,881	1,565	1,116	766	869	1,353	1,788	2,415	2,835	2,025	1,901	1,886	1,930	1,529	898	655	615	400	190	74	23	48
2019.3/4	마포구	아현동	외국인	510	22	14	11	13	25	76	63	81	47	45	37	29	13	19	8	2	5	-	-	-	-
2019.3/4	양천구	소계	계	463,931	13,611	20,178	24,458	28,541	30,979	31,159	27,530	34,054	36,379	45,338	41,033	37,948	32,236	21,728	15,779	11,124	6,777	3,334	1,231	341	173
2019.3/4	양천구	소계	한국인	459,849	13,510	20,086	24,390	28,487	30,728	30,757	27,001	33,639	35,980	44,908	40,529	37,440	32,026	21,665	15,747	11,114	6,770	3,329	1,231	340	172
2019.3/4	양천구	소계	외국인	4,082	101	92	68	54	251	402	529	415	399	430	504	508	210	63	32	10	7	5	-	1	1
2019.3/4	양천구	목1동	계	32,111	942	2,035	2,696	2,566	2,037	1,604	1,445	2,165	3,091	3,992	2,885	2,157	1,642	1,062	743	524	286	155	62	18	4
2019.3/4	양천구	목1동	한국인	31,886	937	2,030	2,694	2,560	2,001	1,569	1,410	2,129	3,074	3,977	2,872	2,148	1,641	1,056	739	524	286	155	62	18	4
2019.3/4	양천구	목1동	외국인	225	5	5	2	6	36	35	35	36	17	15	13	9	1	6	4	-	-	-	-	-	-
2019.3/4	양천구	목2동	계	31,501	975	997	1,175	1,611	2,197	2,973	2,868	2,780	2,208	2,599	2,504	2,638	2,250	1,366	949	665	428	209	78	20	11
2019.3/4	양천구	목2동	한국인	31,231	971	991	1,171	1,607	2,173	2,943	2,830	2,746	2,187	2,578	2,469	2,608	2,241	1,363	945	664	427	208	78	20	11
2019.3/4	양천구	목2동	외국인	270	4	6	4	4	24	30	38	34	21	21	35	30	9	3	4	1	1	1	-	-	-
2019.3/4	양천구	목3동	계	23,145	857	646	639	1,044	1,570	2,154	2,143	2,103	1,601	1,786	1,940	1,931	1,724	1,080	769	539	344	186	57	17	15
2019.3/4	양천구	목3동	한국인	22,957	851	642	633	1,041	1,559	2,140	2,117	2,081	1,579	1,767	1,924	1,912	1,716	1,073	766	538	343	186	57	17	15
2019.3/4	양천구	목3동	외국인	188	6	4	6	3	11	14	26	22	22	19	16	19	8	7	3	1	1	-	-	-	-
2019.3/4	양천구	목4동	계	27,053	601	997	1,508	2,163	2,348	1,887	1,504	1,650	1,959	3,032	2,734	2,139	1,508	1,002	862	560	347	175	53	17	7
2019.3/4	양천구	목4동	한국인	26,824	596	988	1,500	2,161	2,338	1,860	1,467	1,626	1,936	3,006	2,708	2,119	1,501	1,000	861	558	347	175	53	17	7
2019.3/4	양천구	목4동	외국인	229	5	9	8	2	10	27	37	24	23	26	26	20	7	2	1	2	-	-	-	-	-
2019.3/4	양천구	신월1동	계	21,976	557	659	637	824	1,344	1,507	1,419	1,643	1,557	1,884	1,956	2,187	2,048	1,397	1,016	703	390	157	64	16	11
2019.3/4	양천구	신월1동	한국인	21,617	543	649	634	822	1,335	1,478	1,374	1,597	1,526	1,848	1,910	2,135	2,022	1,390	1,015	702	390	156	64	16	11
2019.3/4	양천구	신월1동	외국인	359	14	10	3	2	9	29	45	46	31	36	46	52	26	7	1	1	-	1	-	-	-
2019.3/4	양천구	신월2동	계	22,427	814	867	907	1,004	1,317	1,483	1,479	1,916	1,724	1,765	1,752	1,890	1,959	1,343	985	628	334	173	65	15	7
2019.3/4	양천구	신월2동	한국인	22,231	807	860	903	1,003	1,311	1,466	1,459	1,893	1,702	1,733	1,737	1,865	1,946	1,342	982	628	334	173	65	15	7
2019.3/4	양천구	신월2동	외국인	196	7	7	4	1	6	17	20	23	22	32	15	25	13	1	3	-	-	-	-	-	-
2019.3/4	양천구	신월3동	계	16,844	497	552	521	767	958	1,286	1,100	1,173	1,127	1,387	1,592	1,651	1,448	992	737	566	306	120	42	10	12
2019.3/4	양천구	신월3동	한국인	16,592	486	548	517	764	947	1,270	1,067	1,144	1,100	1,359	1,566	1,616	1,430	988	736	566	305	119	42	10	12
2019.3/4	양천구	신월3동	외국인	252	11	4	4	3	11	16	33	29	27	28	26	35	18	4	1	-	1	1	-	-	-
2019.3/4	양천구	신월4동	계	19,064	738	1,021	815	918	1,149	1,092	1,046	1,730	1,568	1,579	1,443	1,590	1,476	1,085	759	544	288	156	44	12	11
2019.3/4	양천구	신월4동	한국인	18,966	738	1,020	814	917	1,143	1,083	1,028	1,718	1,558	1,567	1,432	1,578	1,472	1,084	759	544	288	156	44	12	11
2019.3/4	양천구	신월4동	외국인	98	-	1	1	1	6	9	18	12	10	12	11	12	4	1	-	-	-	-	-	-	-
2019.3/4	양천구	신월5동	계	15,631	499	614	649	754	988	1,240	1,145	1,224	1,166	1,269	1,325	1,395	1,178	771	602	426	229	105	29	16	7
2019.3/4	양천구	신월5동	한국인	15,469	494	609	646	751	981	1,227	1,123	1,215	1,146	1,257	1,302	1,368	1,170	768	601	426	228	105	29	16	7
2019.3/4	양천구	신월5동	외국인	162	5	5	3	3	7	13	22	9	20	12	23	27	8	3	1	-	1	-	-	-	-
2019.3/4	양천구	신월6동	계	6,670	180	234	328	393	427	410	356	446	471	599	571	601	568	405	277	214	112	43	18	6	11
2019.3/4	양천구	신월6동	한국인	6,631	180	233	326	393	423	406	352	446	467	596	559	599	565	405	277	214	112	43	18	6	11
2019.3/4	양천구	신월6동	외국인	39	-	1	2	-	4	4	4	-	4	3	12	2	3	-	-	-	-	-	-	-	-
2019.3/4	양천구	신월7동	계	21,803	609	714	646	928	1,367	1,484	1,341	1,673	1,461	1,754	1,812	2,069	1,920	1,399	1,001	802	500	231	65	23	4
2019.3/4	양천구	신월7동	한국인	21,652	606	710	644	928	1,357	1,468	1,323	1,653	1,444	1,747	1,787	2,053	1,912	1,397	998	802	500	231	65	23	4
2019.3/4	양천구	신월7동	외국인	151	3	4	2	-	10	16	18	20	17	7	25	16	8	2	3	-	-	-	-	-	-
2019.3/4	양천구	신정1동	계	21,578	602	1,317	1,574	1,573	1,460	1,183	857	1,450	1,918	2,320	2,026	1,587	1,220	852	634	443	304	158	75	20	5
2019.3/4	양천구	신정1동	한국인	21,378	599	1,314	1,569	1,569	1,444	1,163	831	1,431	1,900	2,297	2,000	1,569	1,209	848	633	443	304	156	75	20	4
2019.3/4	양천구	신정1동	외국인	200	3	3	5	4	16	20	26	19	18	23	26	18	11	4	1	-	-	2	-	-	1
2019.3/4	양천구	신정2동	계	20,713	428	960	1,385	1,620	1,536	1,331	842	1,149	1,638	2,292	2,031	1,788	1,299	804	597	464	305	163	47	21	13
2019.3/4	양천구	신정2동	한국인	20,558	428	956	1,384	1,617	1,522	1,304	822	1,134	1,621	2,279	2,017	1,769	1,295	803	596	464	303	163	47	21	13
2019.3/4	양천구	신정2동	외국인	155	-	4	1	3	14	27	20	15	17	13	14	19	4	1	1	-	2	-	-	-	-
2019.3/4	양천구	신정3동	계	48,467	1,615	2,391	2,572	3,025	3,208	2,934	2,730	3,629	3,869	4,775	4,353	3,756	3,231	2,217	1,682	1,239	718	343	128	39	13
2019.3/4	양천구	신정3동	한국인	48,039	1,607	2,378	2,568	3,023	3,191	2,913	2,694	3,594	3,823	4,706	4,292	3,686	3,202	2,209	1,676	1,238	717	343	128	38	13
2019.3/4	양천구	신정3동	외국인	428	8	13	4	2	17	21	36	35	46	69	61	70	29	8	6	1	1	-	-	1	-
2019.3/4	양천구	신정6동	계	25,291	788	1,323	1,797	2,009	1,852	1,455	1,225	1,690	2,076	2,739	2,495	1,950	1,441	992	577	343	287	162	71	16	3
2019.3/4	양천구	신정6동	한국인	25,270	788	1,323	1,797	2,009	1,852	1,452	1,220	1,687	2,075	2,738	2,490	1,948	1,441	991	577	343	287	162	71	16	3
2019.3/4	양천구	신정6동	외국인	21	-	-	-	-	-	3	5	3	1	1	5	2	-	1	-	-	-	-	-	-	-
2019.3/4	양천구	신정7동	계	30,930	865	1,240	1,641	1,972	2,163	1,841	1,563	1,991	2,281	3,127	2,856	2,677	2,248	1,497	1,088	828	617	277	111	30	17
2019.3/4	양천구	신정7동	한국인	30,720	862	1,238	1,639	1,965	2,145	1,821	1,531	1,973	2,257	3,102	2,830	2,656	2,242	1,495	1,087	825	617	277	111	30	17
2019.3/4	양천구	신정7동	외국인	210	3	2	2	7	18	20	32	18	24	25	26	21	6	2	1	3	-	-	-	-	-
2019.3/4	양천구	목5동	계	42,943	1,015	2,553	3,949	3,814	2,640	2,171	1,781	2,482	4,049	5,429	3,840	2,918	2,379	1,459	990	574	438	296	134	25	7
2019.3/4	양천구	목5동	한국인	42,881	1,014	2,553	3,949	3,814	2,636	2,155	1,766	2,476	4,042	5,425	3,837	2,916	2,377	1,459	989	573	438	296	134	25	7
2019.3/4	양천구	목5동	외국인	62	1	-	-	-	4	16	15	6	7	4	3	2	2	-	1	1	-	-	-	-	-
2019.3/4	양천구	신정4동	계	35,784	1,029	1,058	1,019	1,556	2,418	3,124	2,686	3,160	2,615	3,010	2,918	3,024	2,697	2,005	1,511	1,062	544	225	88	20	15
2019.3/4	양천구	신정4동	한국인	34,947	1,003	1,044	1,002	1,543	2,370	3,039	2,587	3,096	2,543	2,926	2,797	2,895	2,644	1,994	1,510	1,062	544	225	88	20	15
2019.3/4	양천구	신정4동	외국인	837	26	14	17	13	48	85	99	64	72	84	121	129	53	11	1	-	-	-	-	-	-
2019.3/4	강서구	소계	계	600,240	21,417	23,545	21,903	26,213	36,303	52,358	50,945	54,826	45,888	48,632	44,319	47,204	43,750	29,485	22,124	15,164	9,187	4,494	1,797	467	219
2019.3/4	강서구	소계	한국인	593,708	21,161	23,404	21,835	26,139	36,038	51,720	50,029	54,074	45,286	47,992	43,603	46,375	43,359	29,348	22,071	15,132	9,174	4,486	1,796	467	219
2019.3/4	강서구	소계	외국인	6,532	256	141	68	74	265	638	916	752	602	640	716	829	391	137	53	32	13	8	1	-	-
2019.3/4	강서구	염창동	계	42,478	1,907	2,459	2,427	2,266	2,558	3,169	3,366	4,041	3,855	4,014	3,179	2,961	2,405	1,472	1,020	663	413	206	69	17	11
2019.3/4	강서구	염창동	한국인	42,352	1,904	2,459	2,426	2,264	2,549	3,147	3,348	4,021	3,841	4,001	3,171	2,955	2,401	1,468	1,020	662	413	205	69	17	11
2019.3/4	강서구	염창동	외국인	126	3	-	1	2	9	22	18	20	14	13	8	6	4	4	-	1	-	1	-	-	-
2019.3/4	강서구	등촌1동	계	23,720	874	604	610	902	1,486	3,103	3,138	2,585	1,624	1,688	1,583	1,598	1,299	804	613	442	405	231	104	22	5
2019.3/4	강서구	등촌1동	한국인	23,508	866	600	609	898	1,469	3,066	3,102	2,549	1,610	1,676	1,569	1,580	1,292	802	611	442	405	231	104	22	5
2019.3/4	강서구	등촌1동	외국인	212	8	4	1	4	17	37	36	36	14	12	14	18	7	2	2	-	-	-	-	-	-
2019.3/4	강서구	등촌2동	계	21,922	749	817	704	1,076	1,436	2,002	1,827	1,934	1,475	1,700	1,760	1,886	1,667	1,116	783	467	288	142	67	22	4
2019.3/4	강서구	등촌2동	한국인	21,790	742	814	702	1,075	1,428	1,990	1,807	1,910	1,464	1,690	1,751	1,870	1,662	1,113	783	466	288	142	67	22	4
2019.3/4	강서구	등촌2동	외국인	132	7	3	2	1	8	12	20	24	11	10	9	16	5	3	-	1	-	-	-	-	-
2019.3/4	강서구	등촌3동	계	32,715	906	930	951	1,516	2,074	2,385	2,385	2,425	1,893	2,404	2,678	3,228	2,962	1,894	1,341	1,094	874	483	233	47	12
2019.3/4	강서구	등촌3동	한국인	32,518	902	928	950	1,513	2,067	2,369	2,353	2,399	1,870	2,385	2,655	3,210	2,951	1,887	1,341	1,092	872	482	233	47	12
2019.3/4	강서구	등촌3동	외국인	197	4	2	1	3	7	16	32	26	23	19	23	18	11	7	-	2	2	1	-	-	-
2019.3/4	강서구	화곡본동	계	36,064	1,287	1,415	1,214	1,505	2,279	3,456	3,312	3,653	2,966	2,985	2,545	2,550	2,400	1,664	1,213	839	438	216	80	37	10
2019.3/4	강서구	화곡본동	한국인	35,627	1,263	1,401	1,209	1,498	2,264	3,403	3,231	3,598	2,929	2,954	2,513	2,499	2,381	1,659	1,208	836	438	216	80	37	10
2019.3/4	강서구	화곡본동	외국인	437	24	14	5	7	15	53	81	55	37	31	32	51	19	5	5	3	-	-	-	-	-
2019.3/4	강서구	화곡2동	계	19,655	682	809	739	902	1,108	1,524	1,509	1,906	1,600	1,782	1,491	1,502	1,414	985	774	516	243	111	43	8	7
2019.3/4	강서구	화곡2동	한국인	19,333	669	792	734	898	1,101	1,509	1,465	1,872	1,570	1,737	1,451	1,462	1,396	981	773	513	242	110	43	8	7
2019.3/4	강서구	화곡2동	외국인	322	13	17	5	4	7	15	44	34	30	45	40	40	18	4	1	3	1	1	-	-	-
2019.3/4	강서구	화곡3동	계	22,698	701	763	744	1,009	1,421	1,930	1,708	1,807	1,574	1,736	1,684	1,926	2,004	1,358	1,005	693	340	185	71	18	21
2019.3/4	강서구	화곡3동	한국인	22,521	689	761	743	1,005	1,417	1,919	1,679	1,791	1,559	1,718	1,657	1,906	1,992	1,355	1,003	692	340	185	71	18	21
2019.3/4	강서구	화곡3동	외국인	177	12	2	1	4	4	11	29	16	15	18	27	20	12	3	2	1	-	-	-	-	-
2019.3/4	강서구	화곡4동	계	22,175	700	697	648	868	1,347	1,716	1,730	2,072	1,677	1,764	1,783	1,926	1,794	1,263	942	627	372	176	57	9	7
2019.3/4	강서구	화곡4동	한국인	21,819	679	687	642	860	1,335	1,688	1,684	2,038	1,641	1,739	1,742	1,873	1,770	1,256	938	626	372	176	57	9	7
2019.3/4	강서구	화곡4동	외국인	356	21	10	6	8	12	28	46	34	36	25	41	53	24	7	4	1	-	-	-	-	-
2019.3/4	강서구	화곡6동	계	24,930	752	697	763	1,048	1,630	2,374	2,065	2,089	1,780	1,998	1,982	2,182	2,053	1,360	926	623	347	175	62	17	7
2019.3/4	강서구	화곡6동	한국인	24,716	743	693	761	1,047	1,614	2,347	2,033	2,062	1,762	1,977	1,961	2,164	2,041	1,358	925	623	346	173	62	17	7
2019.3/4	강서구	화곡6동	외국인	214	9	4	2	1	16	27	32	27	18	21	21	18	12	2	1	-	1	2	-	-	-
2019.3/4	강서구	화곡8동	계	26,593	879	828	772	1,014	1,559	2,357	2,309	2,530	2,096	2,089	1,970	2,162	2,001	1,450	1,203	776	365	156	60	12	5
2019.3/4	강서구	화곡8동	한국인	26,090	850	813	769	1,013	1,538	2,317	2,239	2,482	2,061	2,047	1,906	2,091	1,958	1,437	1,199	773	364	156	60	12	5
2019.3/4	강서구	화곡8동	외국인	503	29	15	3	1	21	40	70	48	35	42	64	71	43	13	4	3	1	-	-	-	-
2019.3/4	강서구	가양1동	계	34,199	1,004	1,002	853	1,210	2,686	5,638	4,595	3,569	2,310	2,289	2,159	2,201	1,951	1,009	706	467	310	154	67	14	5
2019.3/4	강서구	가양1동	한국인	33,838	995	998	853	1,210	2,666	5,572	4,527	3,519	2,287	2,263	2,137	2,194	1,933	981	698	460	306	153	67	14	5
2019.3/4	강서구	가양1동	외국인	361	9	4	-	-	20	66	68	50	23	26	22	7	18	28	8	7	4	1	-	-	-
2019.3/4	강서구	가양2동	계	15,301	329	257	206	333	712	1,271	1,446	1,203	744	758	962	1,658	1,822	1,275	857	638	455	252	95	26	2
2019.3/4	강서구	가양2동	한국인	15,211	327	256	204	333	700	1,251	1,428	1,194	739	756	955	1,648	1,821	1,274	857	638	455	252	95	26	2
2019.3/4	강서구	가양2동	외국인	90	2	1	2	-	12	20	18	9	5	2	7	10	1	1	-	-	-	-	-	-	-
2019.3/4	강서구	가양3동	계	16,277	583	287	255	481	756	1,268	1,734	1,566	1,022	1,026	1,138	1,360	1,499	1,113	850	641	404	190	84	18	2
2019.3/4	강서구	가양3동	한국인	16,166	583	284	255	479	752	1,263	1,717	1,549	1,009	1,016	1,122	1,348	1,494	1,109	848	641	403	190	84	18	2
2019.3/4	강서구	가양3동	외국인	111	-	3	-	2	4	5	17	17	13	10	16	12	5	4	2	-	1	-	-	-	-
2019.3/4	강서구	발산1동	계	38,559	1,433	2,464	2,444	2,757	2,584	2,140	1,826	3,052	3,513	4,026	3,086	2,646	2,255	1,446	1,235	803	470	250	94	27	8
2019.3/4	강서구	발산1동	한국인	38,396	1,431	2,462	2,439	2,747	2,575	2,131	1,801	3,029	3,497	4,010	3,072	2,630	2,245	1,445	1,232	802	469	250	94	27	8
2019.3/4	강서구	발산1동	외국인	163	2	2	5	10	9	9	25	23	16	16	14	16	10	1	3	1	1	-	-	-	-
2019.3/4	강서구	공항동	계	28,336	1,485	1,316	833	952	1,643	2,389	2,489	3,028	2,191	2,195	1,988	2,297	1,896	1,243	973	694	426	180	73	18	27
2019.3/4	강서구	공항동	한국인	27,419	1,472	1,305	827	950	1,628	2,355	2,416	2,964	2,079	2,054	1,838	2,097	1,823	1,231	963	693	426	180	73	18	27
2019.3/4	강서구	공항동	외국인	917	13	11	6	2	15	34	73	64	112	141	150	200	73	12	10	1	-	-	-	-	-
2019.3/4	강서구	방화1동	계	45,847	2,030	2,795	2,217	2,092	2,521	3,146	3,149	4,047	4,059	3,894	3,246	3,518	3,152	2,174	1,587	1,094	658	296	130	27	15
2019.3/4	강서구	방화1동	한국인	45,518	2,020	2,792	2,215	2,086	2,512	3,103	3,112	4,005	4,020	3,857	3,208	3,485	3,134	2,166	1,587	1,091	658	295	130	27	15
2019.3/4	강서구	방화1동	외국인	329	10	3	2	6	9	43	37	42	39	37	38	33	18	8	-	3	-	1	-	-	-
2019.3/4	강서구	방화2동	계	24,203	669	683	695	890	1,436	2,146	1,974	1,852	1,579	1,796	1,849	2,063	2,116	1,425	1,184	885	577	256	82	21	25
2019.3/4	강서구	방화2동	한국인	23,868	658	679	692	885	1,420	2,105	1,932	1,801	1,546	1,767	1,815	2,029	2,099	1,416	1,180	884	576	256	82	21	25
2019.3/4	강서구	방화2동	외국인	335	11	4	3	5	16	41	42	51	33	29	34	34	17	9	4	1	1	-	-	-	-
2019.3/4	강서구	방화3동	계	24,582	780	807	821	863	1,193	1,712	1,798	2,168	1,773	1,887	1,825	2,103	2,217	1,510	1,148	923	573	306	130	38	7
2019.3/4	강서구	방화3동	한국인	24,423	774	797	820	861	1,186	1,696	1,769	2,148	1,756	1,876	1,813	2,087	2,209	1,508	1,147	922	573	306	130	38	7
2019.3/4	강서구	방화3동	외국인	159	6	10	1	2	7	16	29	20	17	11	12	16	8	2	1	1	-	-	-	-	-
2019.3/4	강서구	화곡1동	계	54,681	2,005	1,339	1,202	1,665	3,231	5,854	6,022	5,564	3,964	3,921	3,903	4,268	4,022	2,877	2,244	1,382	758	301	107	35	17
2019.3/4	강서구	화곡1동	한국인	53,531	1,941	1,313	1,184	1,657	3,182	5,731	5,864	5,443	3,877	3,806	3,779	4,106	3,955	2,858	2,240	1,379	758	300	106	35	17
2019.3/4	강서구	화곡1동	외국인	1,150	64	26	18	8	49	123	158	121	87	115	124	162	67	19	4	3	-	1	1	-	-
2019.3/4	강서구	우장산동	계	45,305	1,662	2,576	2,805	2,864	2,643	2,778	2,563	3,735	4,193	4,680	3,508	3,169	2,821	2,047	1,520	897	471	228	89	34	22
2019.3/4	강서구	우장산동	한국인	45,064	1,653	2,570	2,801	2,860	2,635	2,758	2,522	3,700	4,169	4,663	3,488	3,141	2,802	2,044	1,518	897	470	228	89	34	22
2019.3/4	강서구	우장산동	외국인	241	9	6	4	4	8	20	41	35	24	17	20	28	19	3	2	-	1	-	-	-	-
2019.3/4	구로구	소계	계	439,850	15,705	17,124	15,159	17,513	25,230	33,353	33,452	37,681	33,645	37,637	36,479	38,908	33,012	22,784	17,597	12,691	7,366	3,006	1,060	293	155
2019.3/4	구로구	소계	한국인	406,748	14,489	16,244	14,711	17,166	24,283	31,543	30,167	34,730	30,895	33,650	31,410	32,790	30,571	22,211	17,446	12,635	7,319	2,992	1,049	292	155
2019.3/4	구로구	소계	외국인	33,102	1,216	880	448	347	947	1,810	3,285	2,951	2,750	3,987	5,069	6,118	2,441	573	151	56	47	14	11	1	-
2019.3/4	구로구	신도림동	계	37,392	1,776	2,049	1,893	1,798	2,207	2,397	2,913	3,726	3,434	3,288	2,699	2,619	2,335	1,639	1,122	741	459	190	77	22	8
2019.3/4	구로구	신도림동	한국인	37,053	1,771	2,043	1,891	1,793	2,185	2,348	2,850	3,687	3,405	3,261	2,666	2,578	2,326	1,637	1,120	739	457	190	77	21	8
2019.3/4	구로구	신도림동	외국인	339	5	6	2	5	22	49	63	39	29	27	33	41	9	2	2	2	2	-	-	1	-
2019.3/4	구로구	구로1동	계	22,120	1,016	1,092	1,062	1,043	1,326	1,665	1,900	2,254	1,923	1,869	1,592	1,581	1,555	895	564	382	219	117	45	19	1
2019.3/4	구로구	구로1동	한국인	21,664	997	1,083	1,055	1,038	1,310	1,608	1,815	2,206	1,876	1,835	1,544	1,529	1,532	895	562	380	217	117	45	19	1
2019.3/4	구로구	구로1동	외국인	456	19	9	7	5	16	57	85	48	47	34	48	52	23	-	2	2	2	-	-	-	-
2019.3/4	구로구	구로3동	계	26,460	831	916	786	797	1,447	3,064	2,915	2,825	2,268	2,219	1,767	1,822	1,553	1,125	896	613	390	154	44	8	20
2019.3/4	구로구	구로3동	한국인	24,469	728	840	758	770	1,398	2,944	2,675	2,594	2,102	2,023	1,512	1,535	1,396	1,086	887	610	387	152	44	8	20
2019.3/4	구로구	구로3동	외국인	1,991	103	76	28	27	49	120	240	231	166	196	255	287	157	39	9	3	3	2	-	-	-
2019.3/4	구로구	구로4동	계	26,504	741	616	638	797	1,261	1,948	2,011	2,086	1,919	2,411	2,640	3,021	2,096	1,442	1,159	885	550	184	71	11	17
2019.3/4	구로구	구로4동	한국인	21,074	544	465	559	739	1,174	1,723	1,548	1,651	1,455	1,750	1,754	1,866	1,667	1,338	1,139	876	546	183	69	11	17
2019.3/4	구로구	구로4동	외국인	5,430	197	151	79	58	87	225	463	435	464	661	886	1,155	429	104	20	9	4	1	2	-	-
2019.3/4	구로구	구로5동	계	33,690	1,312	1,011	833	1,053	2,086	3,349	3,247	3,119	2,353	2,724	2,784	3,097	2,343	1,523	1,214	848	486	223	69	16	-
2019.3/4	구로구	구로5동	한국인	29,993	1,170	923	769	1,016	1,998	3,149	2,871	2,775	2,037	2,278	2,254	2,416	2,057	1,457	1,196	841	483	221	66	16	-
2019.3/4	구로구	구로5동	외국인	3,697	142	88	64	37	88	200	376	344	316	446	530	681	286	66	18	7	3	2	3	-	-
2019.3/4	구로구	고척1동	계	24,293	702	823	928	1,271	1,744	1,755	1,457	1,687	1,682	2,121	2,079	2,126	1,959	1,439	1,079	776	399	174	70	18	4
2019.3/4	구로구	고척1동	한국인	23,812	688	810	924	1,254	1,641	1,711	1,406	1,642	1,650	2,091	2,041	2,073	1,936	1,429	1,078	774	399	173	70	18	4
2019.3/4	구로구	고척1동	외국인	481	14	13	4	17	103	44	51	45	32	30	38	53	23	10	1	2	-	1	-	-	-
2019.3/4	구로구	고척2동	계	29,019	862	1,260	1,118	1,378	1,881	1,931	1,642	2,113	2,161	2,610	2,615	2,556	2,253	1,552	1,239	949	601	201	72	19	6
2019.3/4	구로구	고척2동	한국인	28,378	840	1,243	1,110	1,366	1,861	1,897	1,578	2,042	2,102	2,533	2,535	2,445	2,209	1,537	1,235	948	599	201	72	19	6
2019.3/4	구로구	고척2동	외국인	641	22	17	8	12	20	34	64	71	59	77	80	111	44	15	4	1	2	-	-	-	-
2019.3/4	구로구	개봉2동	계	33,428	1,367	1,332	1,156	1,428	1,809	2,224	2,275	2,913	2,595	2,559	2,423	2,815	2,762	2,162	1,608	1,058	570	233	103	26	10
2019.3/4	구로구	개봉2동	한국인	32,912	1,335	1,318	1,149	1,423	1,789	2,179	2,215	2,861	2,565	2,512	2,347	2,733	2,731	2,152	1,605	1,057	569	233	103	26	10
2019.3/4	구로구	개봉2동	외국인	516	32	14	7	5	20	45	60	52	30	47	76	82	31	10	3	1	1	-	-	-	-
2019.3/4	구로구	개봉3동	계	22,176	702	811	736	905	1,331	1,502	1,503	1,849	1,614	1,798	1,820	1,917	1,900	1,399	991	702	434	177	56	21	8
2019.3/4	구로구	개봉3동	한국인	21,691	673	790	729	900	1,317	1,470	1,446	1,801	1,568	1,744	1,766	1,853	1,858	1,391	988	702	433	177	56	21	8
2019.3/4	구로구	개봉3동	외국인	485	29	21	7	5	14	32	57	48	46	54	54	64	42	8	3	-	1	-	-	-	-
2019.3/4	구로구	오류1동	계	23,025	774	624	544	765	1,449	2,417	2,394	2,168	1,613	1,640	1,558	1,760	1,654	1,246	966	761	470	143	56	18	5
2019.3/4	구로구	오류1동	한국인	22,307	741	599	534	754	1,427	2,362	2,295	2,088	1,560	1,566	1,478	1,643	1,606	1,241	963	761	468	143	55	18	5
2019.3/4	구로구	오류1동	외국인	718	33	25	10	11	22	55	99	80	53	74	80	117	48	5	3	-	2	-	1	-	-
2019.3/4	구로구	오류2동	계	51,567	2,506	3,265	2,391	2,240	2,692	3,610	3,736	4,813	4,305	4,134	3,519	3,606	3,332	2,485	2,090	1,441	826	401	127	38	10
2019.3/4	구로구	오류2동	한국인	50,748	2,478	3,242	2,374	2,232	2,669	3,567	3,636	4,724	4,224	4,051	3,425	3,482	3,265	2,461	2,077	1,440	825	401	127	38	10
2019.3/4	구로구	오류2동	외국인	819	28	23	17	8	23	43	100	89	81	83	94	124	67	24	13	1	1	-	-	-	-
2019.3/4	구로구	수궁동	계	25,000	806	938	997	1,218	1,531	1,683	1,655	1,969	1,954	2,145	2,000	2,152	2,031	1,397	1,048	799	403	181	66	16	11
2019.3/4	구로구	수궁동	한국인	24,641	788	930	992	1,213	1,502	1,648	1,605	1,939	1,934	2,100	1,968	2,096	2,017	1,391	1,044	798	402	181	66	16	11
2019.3/4	구로구	수궁동	외국인	359	18	8	5	5	29	35	50	30	20	45	32	56	14	6	4	1	1	-	-	-	-
2019.3/4	구로구	가리봉동	계	15,518	287	264	198	264	565	1,006	1,117	1,043	1,035	1,703	2,163	2,358	1,485	677	527	368	265	123	33	17	20
2019.3/4	구로구	가리봉동	한국인	9,439	147	143	140	220	486	787	643	566	504	867	1,001	1,054	984	597	500	357	254	120	32	17	20
2019.3/4	구로구	가리봉동	외국인	6,079	140	121	58	44	79	219	474	477	531	836	1,162	1,304	501	80	27	11	11	3	1	-	-
2019.3/4	구로구	구로2동	계	35,481	879	901	783	1,043	1,791	2,454	2,493	2,469	2,395	3,553	3,975	4,303	2,926	1,777	1,491	1,209	651	250	87	24	27
2019.3/4	구로구	구로2동	한국인	25,533	479	627	651	949	1,479	1,899	1,506	1,599	1,599	2,306	2,419	2,490	2,259	1,603	1,455	1,197	637	245	83	24	27
2019.3/4	구로구	구로2동	외국인	9,948	400	274	132	94	312	555	987	870	796	1,247	1,556	1,813	667	174	36	12	14	5	4	-	-
